Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Product Name,Quantity,Discount,Profit
CA-2014-122882,9-7-2014,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002344,Office Supplies,Storage,64.784,"Carina 42""Hx23 3/4""W Media Storage Unit",1,0.2,-14.5764
CA-2014-122882,9-7-2014,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003589,Technology,Phones,32.382,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,3,0.4,4.3176
CA-2014-122882,9-7-2014,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,Furniture,Furnishings,42.368,DAX Natural Wood-Tone Poster Frame,2,0.2,8.4736
CA-2014-122882,9-7-2014,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,399.54,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,4,0.7,-559.356
US-2016-101497,9/29/2016,10-1-2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,18.97,Xerox 1887,1,0,9.1056
CA-2016-147585,11-7-2016,11-12-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002597,Furniture,Furnishings,14.82,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",3,0,6.2244
CA-2017-149489,4/24/2017,4/27/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002495,Office Supplies,Appliances,99.28,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",2,0.2,12.41
CA-2017-149489,4/24/2017,4/27/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002813,Office Supplies,Binders,1.188,Avery Reinforcements for Hole-Punch Pages,2,0.7,-0.99
CA-2017-149489,4/24/2017,4/27/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,7.518,GBC ProClick Spines for 32-Hole Punch,2,0.7,-5.7638
CA-2017-143798,12-10-2017,12-12-2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,10.368,Xerox 210,2,0.2,3.6288
CA-2017-143798,12-10-2017,12-12-2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,310.88,Electrix Halogen Magnifier Lamp,2,0.2,23.316
CA-2014-142839,8/16/2014,8/20/2014,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,853.092,Chromcraft Rectangular Conference Tables,6,0.4,-227.4912
CA-2017-129833,12-9-2017,12/15/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,33.45,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",5,0,15.387
CA-2017-129833,12-9-2017,12/15/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,10.4,Economy Binders,5,0,5.096
US-2016-154361,3/14/2016,3/19/2016,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,21.88,Advantus Panel Wall Acrylic Frame,5,0.2,6.2905
US-2016-158708,6/26/2016,6/29/2016,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,13.616,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,2,0.2,3.5742
CA-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,63.96,Memorex Micro Travel Drive 16 GB,4,0,19.8276
CA-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,OFF-BI-10003314,Office Supplies,Binders,14.46,Tuff Stuff Recycled Round Ring Binders,3,0,7.0854
CA-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,104.98,netTALK DUO VoIP Telephone Service,2,0,52.49
CA-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,106.96,Belkin F9G930V10-GRY 9 Outlet Surge,2,0,31.0184
CA-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002381,Office Supplies,Labels,21.56,Avery 497,7,0,10.3488
CA-2014-135657,6-3-2014,6-7-2014,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,515.88,KI Adjustable-Height Table,6,0,113.4936
CA-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,11.808,GBC Plastic Binding Combs,2,0.2,4.2804
CA-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,1931.04,Safco Contoured Stacking Chairs,9,0.1,321.84
CA-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,9.96,Easy-staple paper,2,0,4.6812
CA-2014-139857,2-2-2014,2-6-2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,12.35,Staples,5,0,5.8045
CA-2016-106306,3-8-2016,3-8-2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,9.702,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",3,0.7,-7.1148
CA-2015-100545,11/22/2015,11/26/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003638,Office Supplies,Binders,11.61,GBC Durable Plastic Covers,2,0.7,-9.288
CA-2017-123491,10/30/2017,11-5-2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10003077,Office Supplies,Labels,43.86,Avery 500,6,0,20.6142
CA-2017-123491,10/30/2017,11-5-2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,148.48,Geemarc AmpliPOWER60,2,0.2,16.704
CA-2017-123491,10/30/2017,11-5-2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003424,Office Supplies,Paper,7.42,"While you Were Out Message Book, One Form per Page",2,0,3.71
CA-2017-123491,10/30/2017,11-5-2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003061,Furniture,Chairs,71.992,"Global Leather Task Chair, Black",1,0.2,-0.8999
CA-2017-123491,10/30/2017,11-5-2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003514,Office Supplies,Art,19.9,4009 Highlighters by Sanford,5,0,6.567
CA-2017-123491,10/30/2017,11-5-2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002684,Office Supplies,Appliances,1702.12,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",14,0,510.636
CA-2015-145401,1/30/2015,2-4-2015,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,14.304,Rediform Voice Mail Log Books,6,0.2,5.0064
US-2017-124968,9-8-2017,9/13/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,765.625,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,7,0.5,-566.5625
CA-2017-104003,10-7-2017,10/13/2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,307.666,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,2,0.15,-14.4784
CA-2016-154788,4/30/2016,5-4-2016,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,Office Supplies,Binders,7.712,Tuff Stuff Recycled Round Ring Binders,2,0.2,2.7956
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-AP-10001563,Office Supplies,Appliances,242.9,Belkin Premiere Surge Master II 8-outlet surge protector,5,0,70.441
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-ST-10004123,Office Supplies,Storage,454.9,Safco Industrial Wire Shelving System,5,0,0
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002088,Furniture,Furnishings,35.92,Nu-Dell Float Frame 11 x 14 1/2,4,0,15.0864
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000010,Furniture,Furnishings,39.76,"DAX Value U-Channel Document Frames, Easel Back",8,0,12.3256
CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002824,Office Supplies,Binders,47.744,Recycled Easel Ring Binders,4,0.2,14.92
US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10001061,Technology,Phones,159.984,Apple iPhone 5C,2,0.2,11.9988
US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10000736,Technology,Accessories,255.968,Logitech G600 MMO Gaming Mouse,4,0.2,51.1936
US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003966,Furniture,Bookcases,359.058,"Sauder Facets Collection Library, Sky Alder Finish",3,0.3,-71.8116
CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000828,Office Supplies,Appliances,434.352,Avanti 4.4 Cu. Ft. Refrigerator,3,0.2,43.4352
CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002906,Office Supplies,Appliances,3.552,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2,0.2,0.444
CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003860,Office Supplies,Appliances,88.832,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,4,0.2,7.7728
US-2017-164056,4/29/2017,5-4-2017,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,1048.35,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",5,0.4,-69.89
CA-2016-106894,2-7-2016,2-7-2016,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10003063,Technology,Accessories,100,Micro Innovations USB RF Wireless Keyboard with Mouse,4,0,21
CA-2016-106894,2-7-2016,2-7-2016,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10001045,Office Supplies,Labels,7.83,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,3,0,3.6018
CA-2014-125136,9/28/2014,10-3-2014,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Office Supplies,Paper,96.256,White GlueTop Scratch Pads,8,0.2,31.2832
CA-2014-125136,9/28/2014,10-3-2014,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001804,Office Supplies,Paper,10.688,Xerox 195,2,0.2,3.7408
US-2016-131149,7-10-2016,7/14/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10000689,Office Supplies,Storage,338.04,"Fellowes Strictly Business Drawer File, Letter/Legal Size",3,0.2,-33.804
US-2016-131149,7-10-2016,7/14/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10002135,Office Supplies,Art,154.24,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,4,0.2,17.352
CA-2017-101483,7/29/2017,8-1-2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AP-10002082,Office Supplies,Appliances,34.848,Holmes HEPA Air Purifier,2,0.2,6.534
CA-2017-101483,7/29/2017,8-1-2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003442,Technology,Phones,22,Samsung Replacement EH64AVFWE Premium Headset,5,0.2,1.375
CA-2017-101483,7/29/2017,8-1-2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10002833,Office Supplies,Art,4.368,Newell 322,3,0.2,0.3822
CA-2015-130204,9-3-2015,9-9-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,31.44,Sterilite Officeware Hinged File Box,3,0,8.4888
CA-2015-130204,9-3-2015,9-9-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003038,Technology,Accessories,17.9,Kingston Digital DataTraveler 16GB USB 2.0,2,0,3.401
CA-2015-130204,9-3-2015,9-9-2015,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003590,Technology,Accessories,129.45,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",5,0,46.602
CA-2014-110527,8-9-2014,8/16/2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,20.88,Avery 494,8,0,9.6048
CA-2017-152807,10/30/2017,11-3-2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004355,Office Supplies,Paper,20.736,Xerox 231,4,0.2,7.2576
CA-2017-152807,10/30/2017,11-3-2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004415,Furniture,Furnishings,7.168,"Stacking Tray, Side-Loading, Legal, Smoke",2,0.2,0.9856
CA-2017-152807,10/30/2017,11-3-2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002486,Office Supplies,Storage,11.168,Eldon Shelf Savers Cubes and Bins,2,0.2,-2.5128
CA-2017-152807,10/30/2017,11-3-2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001142,Technology,Accessories,442.4,First Data FD10 PIN Pad,7,0.2,-55.3
CA-2014-133270,6-6-2014,6-9-2014,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,13.36,Sanford Liquid Accent Highlighters,2,0,4.9432
CA-2016-155670,8/13/2016,8/17/2016,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000138,Office Supplies,Binders,11.232,Acco Translucent Poly Ring Binders,8,0.7,-8.2368
CA-2016-155670,8/13/2016,8/17/2016,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004947,Office Supplies,Paper,10.272,Easy-staple paper,3,0.2,3.21
US-2014-157406,4/25/2014,4/29/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10003543,Office Supplies,Paper,10.368,Xerox 1985,2,0.2,3.6288
US-2014-157406,4/25/2014,4/29/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10002221,Office Supplies,Art,6.24,12 Colored Short Pencils,3,0.2,0.546
CA-2015-139094,11/22/2015,11/27/2015,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,San Antonio,Texas,78207,Central,FUR-TA-10004607,Furniture,Tables,206.962,Hon 2111 Invitation Series Straight Table,2,0.3,-32.5226
CA-2017-168837,10/14/2017,10/17/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,9.46,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,2,0,3.6894
CA-2017-116715,12-2-2017,12-5-2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,559.62,"Fellowes Mobile File Cart, Black",9,0,151.0974
CA-2017-116715,12-2-2017,12-5-2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004475,Office Supplies,Paper,109.92,Xerox 1940,2,0,53.8608
CA-2017-116715,12-2-2017,12-5-2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,8.56,Xerox 1962,2,0,3.852
CA-2015-135622,12-8-2015,12-11-2015,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-PA-10000100,Office Supplies,Paper,360.712,Xerox 1945,11,0.2,130.7581
CA-2015-135622,12-8-2015,12-11-2015,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,TEC-PH-10001817,Technology,Phones,1718.4,Wilson Electronics DB Pro Signal Booster,6,0.2,150.36
US-2015-107349,7/13/2015,7/15/2015,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10001765,Office Supplies,Binders,41.568,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6,0.8,-66.5088
CA-2014-139017,5-11-2014,5/17/2014,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,46.864,Logitech ClearChat Comfort/USB Headset H390,2,0.2,7.6154
CA-2014-141817,1-5-2014,1-12-2014,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003478,Office Supplies,Art,19.536,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",3,0.2,4.884
CA-2015-130785,9-5-2015,9-9-2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,411.332,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",4,0.15,-4.8392
CA-2015-130785,9-5-2015,9-9-2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001900,Office Supplies,Binders,28.752,"DXL Angle-View Binders with Locking Rings, Black",6,0.2,9.7038
CA-2015-130785,9-5-2015,9-9-2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,Furniture,Bookcases,293.199,"Sauder Camden County Collection Libraries, Planked Cherry Finish",3,0.15,-20.6964
CA-2016-110254,8-4-2016,8-8-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-SU-10002573,Office Supplies,Supplies,35.06,"Acme 10"" Easy Grip Assistive Scissors",2,0,10.518
CA-2016-110254,8-4-2016,8-8-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10004484,Office Supplies,Labels,4.13,Avery 476,1,0,1.8998
CA-2016-110254,8-4-2016,8-8-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,FUR-FU-10001591,Furniture,Furnishings,109.8,Advantus Panel Wall Certificate Holder - 8.5x11,9,0,46.116
CA-2016-110254,8-4-2016,8-8-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10002034,Office Supplies,Labels,9.82,Avery 478,2,0,4.8118
US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,7.644,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",4,0.7,-5.8604
US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002735,Office Supplies,Binders,51.465,GBC Prestige Therm-A-Bind Covers,5,0.7,-39.4565
CA-2017-146024,3-2-2017,3-8-2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10001935,Office Supplies,Supplies,6.976,Staple remover,4,0.2,-1.3952
CA-2017-146024,3-2-2017,3-8-2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,12.222,Wilson Jones Leather-Like Binders with DublLock Round Rings,7,0.8,-20.1663
CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004337,Office Supplies,Storage,97.984,"SAFCO Commercial Wire Shelving, 72h",2,0.2,-24.496
CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10001266,Technology,Accessories,62.4,Memorex Micro Travel Drive 8 GB,6,0.2,19.5
CA-2014-118976,4/28/2014,5-3-2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,20.86,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",2,0,9.387
CA-2014-118976,4/28/2014,5-3-2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,497.61,Recycled Steel Personal File for Standard File Folders,9,0,129.3786
CA-2014-118976,4/28/2014,5-3-2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10004752,Office Supplies,Art,5.34,Blackstonian Pencils,2,0,1.4952
CA-2014-118976,4/28/2014,5-3-2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10000452,Office Supplies,Labels,3.15,Avery 488,1,0,1.512
CA-2015-105347,11/24/2015,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000675,Office Supplies,Paper,368.91,Xerox 1919,9,0,180.7659
CA-2015-105347,11/24/2015,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,West,OFF-AR-10003045,Office Supplies,Art,14.7,Prang Colored Pencils,5,0,6.615
CA-2016-124667,11-11-2016,11/16/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003447,Technology,Accessories,59.97,Micropad Numeric Keypads,3,0,14.9925
CA-2016-124667,11-11-2016,11/16/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002276,Office Supplies,Storage,83.36,Safco Steel Mobile File Cart,1,0,20.84
CA-2015-111094,7-9-2015,7/13/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-PA-10001609,Office Supplies,Paper,6.58,Tops Wirebound Message Log Books,2,0,3.0268
CA-2015-111094,7-9-2015,7/13/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001597,Office Supplies,Binders,122.94,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",3,0,59.0112
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,219.84,Xerox 1940,4,0,107.7216
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,98.16,Logitech Desktop MK120 Mouse and keyboard Combo,6,0,9.816
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,33.04,ACCOHIDE Binder by Acco,8,0,15.5288
CA-2017-166317,9/22/2017,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,86.97,AT&T CL82213,3,0,25.2213
CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10001819,Technology,Phones,134.97,Innergie mMini Combo Duo USB Travel Charging Kit,3,0,64.7856
CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10000560,Technology,Phones,699.98,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2,0,195.9944
CA-2015-154326,2/15/2015,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-AC-10004568,Technology,Accessories,139.95,Maxell LTO Ultrium - 800 GB,5,0,26.5905
CA-2014-102008,9/30/2014,10-4-2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004092,Office Supplies,Paper,48.94,Tops Green Bar Computer Printout Paper,1,0,24.47
